period,sheet,row,code,p,n,band,official,linear_pN,difference
2024-01,Sub-ICB,1685,C_400,0.92,5701,39,39.6771428571429,39.67714285714286,-3.552713678800501e-14
2024-01,Sub-ICB,1686,C_410,0.5,2187,11,11.0051546391753,11.005154639175258,-4.263256414560601e-14
2024-01,Sub-ICB,1686,C_410,0.92,2187,28,28.6016,28.60160000000001,7.105427357601002e-15
2024-01,Sub-ICB,1687,C_430,0.5,186,9,9.2,9.2,0.0
2024-01,Sub-ICB,1687,C_430,0.92,186,30,30.03,30.03,0.0
2024-01,Sub-ICB,1688,C_502,0.5,11247,22,22.2683615819209,22.268361581920903,3.552713678800501e-15
2024-01,Sub-ICB,1688,C_502,0.92,11247,63,63.5975,63.5975,0.0
2024-01,Sub-ICB,1694,C_999,0.5,148698,17,17.601118053272,17.60111805327195,-4.973799150320701e-14
2024-01,Sub-ICB,1694,C_999,0.92,148698,51,51.4182885085575,51.41828850855746,-4.263256414560601e-14
2024-01,Sub-ICB,1695,C_100,0.5,2821,16,16.5877192982456,16.587719298245613,1.4210854715202004e-14
2024-01,Sub-ICB,1695,C_100,0.92,2821,44,44.3326315789474,44.33263157894738,-2.1316282072803006e-14
2024-01,Sub-ICB,1696,C_101,0.5,2554,17,17.0350877192982,17.035087719298247,4.618527782440651e-14
2024-01,Sub-ICB,1696,C_101,0.92,2554,46,46.7925,46.79250000000002,2.1316282072803006e-14
2024-01,Sub-ICB,1697,C_110,0.5,3036,18,18.4647887323944,18.464788732394368,-3.197442310920451e-14
2024-01,Sub-ICB,1697,C_110,0.92,3036,48,48.1765517241379,48.176551724137944,4.263256414560601e-14
2024-01,Sub-ICB,1698,C_120,0.5,4070,21,21.9444444444444,21.944444444444443,4.263256414560601e-14
2024-01,Sub-ICB,1698,C_120,0.92,4070,49,49.9828571428571,49.98285714285714,4.263256414560601e-14
2024-01,Sub-ICB,1699,C_130,0.5,3090,15,15.1022727272727,15.102272727272727,2.6645352591003757e-14
2024-01,Sub-ICB,1699,C_130,0.92,3090,46,46.0275862068966,46.02758620689656,-4.263256414560601e-14
2024-01,Sub-ICB,1700,C_140,0.5,140,18,19,19.0,0.0
2024-01,Sub-ICB,1700,C_140,0.92,140,48,48.6,48.6,0.0
2024-01,Sub-ICB,1701,C_150,0.5,323,18,18.6428571428571,18.642857142857142,4.263256414560601e-14
2024-01,Sub-ICB,1701,C_150,0.92,323,44,44.16,44.160000000000025,2.842170943040401e-14
2024-01,Sub-ICB,1702,C_160,0.5,689,17,17.03125,17.03125,0.0
2024-01,Sub-ICB,1702,C_160,0.92,689,52,52.47,52.47,0.0
2024-01,Sub-ICB,1703,C_170,0.5,50,11,12,12.0,0.0
2024-01,Sub-ICB,1703,C_170,0.92,50,31,31.5,31.5,0.0
2024-01,Sub-ICB,1704,C_300,0.5,130,9,10,10.0,0.0
2024-01,Sub-ICB,1704,C_300,0.92,130,34,34.3,34.300000000000004,7.105427357601002e-15
2024-01,Sub-ICB,1705,C_301,0.5,2244,19,19.6470588235294,19.647058823529413,1.4210854715202004e-14
2024-01,Sub-ICB,1705,C_301,0.92,2244,50,50.9527272727273,50.95272727272727,-2.842170943040401e-14
2024-01,Sub-ICB,1706,C_320,0.5,2385,13,13.1329113924051,13.132911392405063,-3.730349362740526e-14
2024-01,Sub-ICB,1706,C_320,0.92,2385,29,29.3086956521739,29.30869565217392,2.1316282072803006e-14
2024-01,Sub-ICB,1707,C_330,0.5,2582,18,18.0886075949367,18.088607594936708,7.105427357601002e-15
2024-01,Sub-ICB,1707,C_330,0.92,2582,42,42.496,42.496,0.0
2024-01,Sub-ICB,1708,C_340,0.5,1088,12,12.1521739130435,12.152173913043478,-2.1316282072803006e-14
2024-01,Sub-ICB,1708,C_340,0.92,1088,33,33.74,33.74000000000001,7.105427357601002e-15
2024-01,Sub-ICB,1709,C_400,0.5,1771,18,18.9146341463415,18.914634146341463,-3.552713678800501e-14
2024-01,Sub-ICB,1709,C_400,0.92,1771,49,49.1288888888889,49.128888888888895,-7.105427357601002e-15
2024-01,Sub-ICB,1710,C_410,0.5,839,15,15.275,15.275,0.0
2024-01,Sub-ICB,1710,C_410,0.92,839,36,36.994,36.994,0.0
2024-01,Sub-ICB,1711,C_430,0.5,297,11,11.1944444444444,11.194444444444445,4.440892098500626e-14
2024-01,Sub-ICB,1711,C_430,0.92,297,25,25.8733333333333,25.873333333333335,3.552713678800501e-14
2024-01,Sub-ICB,1712,C_502,0.5,3191,16,16.9011627906977,16.901162790697676,-2.4868995751603507e-14
2024-01,Sub-ICB,1712,C_502,0.92,3191,48,48.824,48.824000000000005,7.105427357601002e-15
2024-01,Sub-ICB,1718,C_999,0.5,39853,16,16.1040372670807,16.104037267080745,4.618527782440651e-14
2024-01,Sub-ICB,1718,C_999,0.92,39853,45,45.3292409240924,45.32924092409242,1.4210854715202004e-14
2024-01,Sub-ICB,1719,C_100,0.5,2134,20,20.4107142857143,20.410714285714285,-1.4210854715202004e-14
2024-01,Sub-ICB,1719,C_100,0.92,2134,44,44.4606451612903,44.46064516129032,2.1316282072803006e-14
2024-01,Sub-ICB,1720,C_101,0.5,1862,17,17.875,17.875,0.0
2024-01,Sub-ICB,1720,C_101,0.92,1862,49,49.1155555555556,49.11555555555555,-4.973799150320701e-14
2024-01,Sub-ICB,1721,C_110,0.5,4286,20,20.2142857142857,20.214285714285715,1.4210854715202004e-14
2024-01,Sub-ICB,1721,C_110,0.92,4286,51,51.7388235294118,51.738823529411775,-2.842170943040401e-14
2024-01,Sub-ICB,1722,C_120,0.5,2024,18,18.6666666666667,18.666666666666668,-3.197442310920451e-14
2024-01,Sub-ICB,1722,C_120,0.92,2024,48,48.6215384615385,48.62153846153847,-2.842170943040401e-14
2024-01,Sub-ICB,1723,C_130,0.5,2761,15,15.6971830985915,15.69718309859155,4.973799150320701e-14
2024-01,Sub-ICB,1723,C_130,0.92,2761,45,45.1969230769231,45.19692307692307,-2.842170943040401e-14
2024-01,Sub-ICB,1724,C_140,0.5,37,23,23.5,23.5,0.0
2024-01,Sub-ICB,1724,C_140,0.92,37,62,62.04,62.04,0.0
2024-01,Sub-ICB,1725,C_150,0.5,107,15,15.9,15.9,0.0
2024-01,Sub-ICB,1725,C_150,0.92,107,40,40.48,40.48,0.0
2024-01,Sub-ICB,1726,C_160,0.5,753,19,19.9545454545455,19.954545454545453,-4.618527782440651e-14
2024-01,Sub-ICB,1726,C_160,0.92,753,55,55.2533333333333,55.25333333333333,2.842170943040401e-14
2024-01,Sub-ICB,1727,C_170,0.5,32,23,24,24.0,0.0
2024-01,Sub-ICB,1727,C_170,0.92,32,51,51.44,51.44,0.0
2024-01,Sub-ICB,1728,C_300,0.5,220,14,14.1,14.1,0.0
2024-01,Sub-ICB,1728,C_300,0.92,220,29,29.2,29.200000000000003,3.552713678800501e-15
2024-01,Sub-ICB,1729,C_301,0.5,1380,13,13.0961538461538,13.096153846153847,4.618527782440651e-14
2024-01,Sub-ICB,1729,C_301,0.92,1380,32,32.5047619047619,32.504761904761914,1.4210854715202004e-14
2024-01,Sub-ICB,1730,C_320,0.5,2528,15,15.3571428571429,15.357142857142858,-4.263256414560601e-14
2024-01,Sub-ICB,1730,C_320,0.92,2528,49,49.9815384615385,49.98153846153848,-2.1316282072803006e-14
2024-01,Sub-ICB,1731,C_330,0.5,1542,16,16.7619047619048,16.761904761904763,-3.552713678800501e-14
2024-01,Sub-ICB,1731,C_330,0.92,1542,40,40.955,40.95500000000001,1.4210854715202004e-14
2024-01,Sub-ICB,1732,C_340,0.5,915,11,11.1206896551724,11.120689655172415,1.4210854715202004e-14
2024-01,Sub-ICB,1732,C_340,0.92,915,32,32.9,32.900000000000006,7.105427357601002e-15
2024-01,Sub-ICB,1733,C_400,0.5,442,10,10.5454545454545,10.545454545454545,4.440892098500626e-14
2024-01,Sub-ICB,1733,C_400,0.92,442,29,29.5466666666667,29.54666666666668,-1.7763568394002505e-14
2024-01,Sub-ICB,1734,C_410,0.5,240,7,8,8.0,0.0
2024-01,Sub-ICB,1734,C_410,0.92,240,26,26.9,26.900000000000006,7.105427357601002e-15
2024-01,Sub-ICB,1735,C_430,0.5,66,7,7.28571428571429,7.285714285714286,-4.440892098500626e-15
2024-01,Sub-ICB,1735,C_430,0.92,66,24,24.72,24.720000000000006,7.105427357601002e-15
2024-01,Sub-ICB,1736,C_502,0.5,1975,16,16.8294117647059,16.82941176470588,-1.7763568394002505e-14
2024-01,Sub-ICB,1736,C_502,0.92,1975,40,41,41.0,0.0
2024-01,Sub-ICB,1742,C_999,0.5,28026,15,15.989010989011,15.989010989010989,-1.0658141036401503e-14
2024-01,Sub-ICB,1742,C_999,0.92,28026,45,45.2275647668394,45.227564766839386,-1.4210854715202004e-14
2024-01,Sub-ICB,1743,C_100,0.5,2170,20,21,21.0,0.0
2024-01,Sub-ICB,1743,C_100,0.92,2170,44,44.0827586206897,44.08275862068966,-4.263256414560601e-14
2024-01,Sub-ICB,1744,C_101,0.5,1986,17,17.8604651162791,17.86046511627907,-3.197442310920451e-14
2024-01,Sub-ICB,1744,C_101,0.92,1986,47,47.2575,47.25750000000001,7.105427357601002e-15
2024-01,Sub-ICB,1745,C_110,0.5,3861,20,20.8269230769231,20.826923076923077,-2.4868995751603507e-14
2024-01,Sub-ICB,1745,C_110,0.92,3861,52,52.778,52.778000000000006,7.105427357601002e-15
2024-01,Sub-ICB,1746,C_120,0.5,2258,17,17.377358490566,17.37735849056604,3.907985046680551e-14
2024-01,Sub-ICB,1746,C_120,0.92,2258,47,47.4542857142857,47.454285714285724,2.1316282072803006e-14
2024-01,Sub-ICB,1747,C_130,0.5,3314,13,13.2282608695652,13.228260869565217,1.5987211554602254e-14
2024-01,Sub-ICB,1747,C_130,0.92,3314,43,43.2672727272727,43.26727272727273,3.552713678800501e-14
2024-01,Sub-ICB,1748,C_140,0.5,5641,29,29.5992366412214,29.599236641221374,-2.4868995751603507e-14
2024-01,Sub-ICB,1748,C_140,0.92,5641,64,64.8114285714286,64.81142857142858,-2.842170943040401e-14
2024-01,Sub-ICB,1749,C_150,0.5,110,18,18.6666666666667,18.666666666666668,-3.197442310920451e-14
2024-01,Sub-ICB,1749,C_150,0.92,110,47,47.6,47.6,0.0
2024-01,Sub-ICB,1750,C_160,0.5,611,20,20.9117647058824,20.91176470588235,-4.973799150320701e-14
2024-01,Sub-ICB,1750,C_160,0.92,611,55,55.78,55.78,0.0
2024-01,Sub-ICB,1751,C_170,0.5,51,12,12.8333333333333,12.833333333333334,3.375077994860476e-14
2024-01,Sub-ICB,1751,C_170,0.92,51,39,39.92,39.92,0.0
2024-01,Sub-ICB,1752,C_300,0.5,345,15,15.5909090909091,15.590909090909092,-8.881784197001252e-15
2024-01,Sub-ICB,1752,C_300,0.92,345,29,29.2333333333333,29.233333333333338,3.907985046680551e-14
2024-01,Sub-ICB,1753,C_301,0.5,1633,13,13.7890625,13.7890625,0.0
2024-01,Sub-ICB,1753,C_301,0.92,1633,32,32.624,32.62400000000001,7.105427357601002e-15
2024-01,Sub-ICB,1754,C_320,0.5,2945,16,16.1953125,16.1953125,0.0
2024-01,Sub-ICB,1754,C_320,0.92,2945,47,47.8142857142857,47.814285714285724,2.1316282072803006e-14
2024-01,Sub-ICB,1755,C_330,0.5,1495,17,17.2906976744186,17.290697674418606,7.105427357601002e-15
2024-01,Sub-ICB,1755,C_330,0.92,1495,38,38.94,38.94000000000001,1.4210854715202004e-14
2024-01,Sub-ICB,1756,C_340,0.5,931,10,10.62,10.62,0.0
2024-01,Sub-ICB,1756,C_340,0.92,931,32,32.1938461538462,32.19384615384615,-4.973799150320701e-14
2024-01,Sub-ICB,1757,C_400,0.5,478,9,9.65384615384615,9.653846153846153,3.552713678800501e-15
2024-01,Sub-ICB,1757,C_400,0.92,478,23,23.92,23.919999999999998,-3.552713678800501e-15
2024-01,Sub-ICB,1758,C_410,0.5,237,7,7.26470588235294,7.264705882352941,8.881784197001252e-16
2024-01,Sub-ICB,1758,C_410,0.92,237,25,25.68,25.680000000000007,7.105427357601002e-15
2024-01,Sub-ICB,1759,C_430,0.5,67,7,7.5,7.5,0.0
2024-01,Sub-ICB,1759,C_430,0.92,67,28,28.64,28.64,0.0
2024-01,Sub-ICB,1760,C_502,0.5,2232,16,16.4821428571429,16.482142857142858,-4.263256414560601e-14
2024-01,Sub-ICB,1760,C_502,0.92,2232,40,40.2114285714286,40.21142857142858,-2.1316282072803006e-14
2024-01,Sub-ICB,1766,C_999,0.5,35797,17,17.2871581450654,17.287158145065398,-3.552713678800501e-15
2024-01,Sub-ICB,1766,C_999,0.92,35797,48,48.3660663507109,48.36606635071089,-1.4210854715202004e-14
2024-01,Sub-ICB,1767,C_100,0.5,6801,19,19.1346153846154,19.134615384615383,-1.7763568394002505e-14
2024-01,Sub-ICB,1767,C_100,0.92,6801,54,54.36,54.36,0.0
2024-01,Sub-ICB,1768,C_101,0.5,9200,22,22.1764705882353,22.176470588235293,-7.105427357601002e-15
2024-01,Sub-ICB,1768,C_101,0.92,9200,59,59.0238095238095,59.023809523809526,2.842170943040401e-14
2024-01,Sub-ICB,1769,C_110,0.5,10716,20,20.6461538461538,20.646153846153847,4.618527782440651e-14
2024-01,Sub-ICB,1769,C_110,0.92,10716,52,52.9042105263158,52.90421052631581,7.105427357601002e-15
2024-01,Sub-ICB,1770,C_120,0.5,11841,20,20.9302788844622,20.93027888446215,-4.973799150320701e-14
2024-01,Sub-ICB,1770,C_120,0.92,11841,47,47.5915625,47.59156250000001,7.105427357601002e-15
2024-01,Sub-ICB,1771,C_130,0.5,13803,18,18.372131147541,18.372131147540983,-1.7763568394002505e-14
2024-01,Sub-ICB,1771,C_130,0.92,13803,47,47.0508270676692,47.050827067669175,-2.842170943040401e-14
2024-01,Sub-ICB,1772,C_140,0.5,7685,20,20.7929936305732,20.79299363057325,4.973799150320701e-14
2024-01,Sub-ICB,1772,C_140,0.92,7685,52,52.0171428571429,52.017142857142865,-3.552713678800501e-14
2024-01,Sub-ICB,1773,C_150,0.5,387,10,10.40625,10.40625,0.0
2024-01,Sub-ICB,1773,C_150,0.92,387,42,42.68,42.68000000000001,7.105427357601002e-15
2024-01,Sub-ICB,1774,C_160,0.5,2328,19,19.2321428571429,19.232142857142858,-4.263256414560601e-14
2024-01,Sub-ICB,1774,C_160,0.92,2328,53,53.461052631579,53.46105263157896,-4.263256414560601e-14
2024-01,Sub-ICB,1775,C_170,0.5,41,17,17.1666666666667,17.166666666666668,-3.197442310920451e-14
2024-01,Sub-ICB,1775,C_170,0.92,41,29,29.72,29.72,0.0
2024-01,Sub-ICB,1776,C_300,0.5,1174,7,7.13793103448276,7.137931034482759,-8.881784197001252e-16
2024-01,Sub-ICB,1776,C_300,0.92,1174,25,25.1542857142857,25.154285714285738,3.907985046680551e-14
2024-01,Sub-ICB,1777,C_301,0.5,5536,18,18.8921568627451,18.892156862745097,-3.552713678800501e-15
2024-01,Sub-ICB,1777,C_301,0.92,5536,47,47.8968421052632,47.896842105263154,-4.263256414560601e-14
2024-01,Sub-ICB,1778,C_320,0.5,8390,18,18.169696969697,18.169696969696968,-3.197442310920451e-14
2024-01,Sub-ICB,1778,C_320,0.92,8390,47,47.3460317460317,47.34603174603175,4.973799150320701e-14
2024-01,Sub-ICB,1779,C_330,0.5,5348,16,16.0942028985507,16.094202898550726,2.4868995751603507e-14
2024-01,Sub-ICB,1779,C_330,0.92,5348,40,40.5305263157895,40.53052631578947,-2.842170943040401e-14
2024-01,Sub-ICB,1780,C_340,0.5,5197,13,13.6286764705882,13.628676470588236,3.552713678800501e-14
2024-01,Sub-ICB,1780,C_340,0.92,5197,43,43.3079069767442,43.30790697674418,-2.1316282072803006e-14
2024-01,Sub-ICB,1781,C_400,0.5,4579,22,22.2672413793103,22.267241379310345,4.618527782440651e-14
2024-01,Sub-ICB,1781,C_400,0.92,4579,48,48.8976923076923,48.89769230769231,7.105427357601002e-15
2024-01,Sub-ICB,1782,C_410,0.5,2067,13,13.3208955223881,13.32089552238806,-3.907985046680551e-14
2024-01,Sub-ICB,1782,C_410,0.92,2067,34,34.5266666666667,34.52666666666667,-2.842170943040401e-14
2024-01,Sub-ICB,1783,C_430,0.5,377,10,10.3421052631579,10.342105263157896,-3.552713678800501e-15
2024-01,Sub-ICB,1783,C_430,0.92,377,31,31.768,31.768000000000008,7.105427357601002e-15
2024-01,Sub-ICB,1784,C_502,0.5,12692,21,21.5400843881857,21.540084388185655,-4.618527782440651e-14
2024-01,Sub-ICB,1784,C_502,0.92,12692,51,51.414693877551,51.41469387755103,2.842170943040401e-14
2024-01,Sub-ICB,1790,C_999,0.5,140005,18,18.8171033994334,18.817103399433428,2.842170943040401e-14
2024-01,Sub-ICB,1790,C_999,0.92,140005,49,49.2367588932806,49.23675889328064,3.552713678800501e-14
2024-01,Sub-ICB,1791,C_100,0.5,1258,15,15.4827586206897,15.482758620689655,-4.440892098500626e-14
2024-01,Sub-ICB,1791,C_100,0.92,1258,55,55.02,55.02000000000001,7.105427357601002e-15
2024-01,Sub-ICB,1792,C_101,0.5,1042,15,15.2142857142857,15.214285714285714,1.4210854715202004e-14
2024-01,Sub-ICB,1792,C_101,0.92,1042,43,43.328,43.327999999999996,-7.105427357601002e-15
2024-01,Sub-ICB,1793,C_110,0.5,2609,17,17.0833333333333,17.083333333333332,3.197442310920451e-14
2024-01,Sub-ICB,1793,C_110,0.92,2609,49,49.9094736842105,49.90947368421054,4.263256414560601e-14
2024-01,Sub-ICB,1794,C_120,0.5,2172,15,15.865671641791,15.865671641791044,4.440892098500626e-14
2024-01,Sub-ICB,1794,C_120,0.92,2172,45,45.01,45.01,0.0
2024-01,Sub-ICB,1795,C_130,0.5,1759,12,12.2416666666667,12.241666666666667,-3.197442310920451e-14
2024-01,Sub-ICB,1795,C_130,0.92,1759,36,36.5711111111111,36.57111111111111,7.105427357601002e-15
2024-01,Sub-ICB,1796,C_140,0.5,1701,22,22.25,22.25,0.0
2024-01,Sub-ICB,1796,C_140,0.92,1701,52,52.5766666666667,52.576666666666675,-2.842170943040401e-14
2024-01,Sub-ICB,1798,C_160,0.5,219,18,18.75,18.75,0.0
2024-01,Sub-ICB,1798,C_160,0.92,219,60,60.8266666666667,60.826666666666675,-2.842170943040401e-14
2024-01,Sub-ICB,1799,C_170,0.5,47,20,20.5,20.5,0.0
2024-01,Sub-ICB,1799,C_170,0.92,47,46,46.62,46.620000000000005,7.105427357601002e-15
2024-01,Sub-ICB,1800,C_300,0.5,42,21,22,22.0,0.0
2024-01,Sub-ICB,1800,C_300,0.92,42,43,43.64,43.64,0.0
2024-01,Sub-ICB,1801,C_301,0.5,2272,24,24.9259259259259,24.925925925925927,2.842170943040401e-14
2024-01,Sub-ICB,1801,C_301,0.92,2272,60,60.224,60.224000000000025,2.842170943040401e-14
2024-01,Sub-ICB,1802,C_320,0.5,1744,22,22.3666666666667,22.366666666666667,-3.197442310920451e-14
2024-01,Sub-ICB,1802,C_320,0.92,1744,48,48.3392,48.3392,0.0
2024-01,Sub-ICB,1803,C_330,0.5,1279,19,19.3285714285714,19.32857142857143,2.842170943040401e-14
2024-01,Sub-ICB,1803,C_330,0.92,1279,47,47.6311111111111,47.63111111111112,1.4210854715202004e-14
2024-01,Sub-ICB,1804,C_340,0.5,278,9,9.5,9.5,0.0
2024-01,Sub-ICB,1804,C_340,0.92,278,24,24.44,24.440000000000005,3.552713678800501e-15
2024-01,Sub-ICB,1805,C_400,0.5,661,18,18.5909090909091,18.59090909090909,-1.0658141036401503e-14
2024-01,Sub-ICB,1805,C_400,0.92,661,46,46.624,46.624,0.0
2024-01,Sub-ICB,1806,C_410,0.5,620,27,27.4166666666667,27.416666666666668,-3.197442310920451e-14
2024-01,Sub-ICB,1806,C_410,0.92,620,55,55.6,55.599999999999994,-7.105427357601002e-15
2024-01,Sub-ICB,1807,C_430,0.5,41,7,7.75,7.75,0.0
2024-01,Sub-ICB,1807,C_430,0.92,41,20,20.72,20.72,0.0
2024-01,Sub-ICB,1808,C_502,0.5,2766,20,20.2105263157895,20.210526315789473,-2.842170943040401e-14
2024-01,Sub-ICB,1808,C_502,0.92,2766,50,50.8941935483871,50.89419354838711,7.105427357601002e-15
2024-01,Sub-ICB,1814,C_999,0.5,24970,17,17.3825622775801,17.38256227758007,-2.842170943040401e-14
2024-01,Sub-ICB,1814,C_999,0.92,24970,48,48.6745454545455,48.67454545454546,-4.263256414560601e-14
2024-01,Sub-ICB,1815,C_100,0.5,1025,15,15.8392857142857,15.839285714285714,1.4210854715202004e-14
2024-01,Sub-ICB,1815,C_100,0.92,1025,45,46,46.0,0.0
2024-01,Sub-ICB,1816,C_101,0.5,1204,12,12.5263157894737,12.526315789473685,-1.4210854715202004e-14
2024-01,Sub-ICB,1816,C_101,0.92,1204,36,36.585,36.58500000000001,7.105427357601002e-15
2024-01,Sub-ICB,1817,C_110,0.5,2691,14,14.81875,14.81875,0.0
2024-01,Sub-ICB,1817,C_110,0.92,2691,40,40.0819047619048,40.081904761904774,-2.842170943040401e-14
2024-01,Sub-ICB,1818,C_120,0.5,1557,14,14.6184210526316,14.618421052631579,-2.1316282072803006e-14
2024-01,Sub-ICB,1818,C_120,0.92,1557,41,41.9490909090909,41.94909090909091,1.4210854715202004e-14
2024-01,Sub-ICB,1819,C_130,0.5,2155,19,19.7019230769231,19.701923076923077,-2.4868995751603507e-14
2024-01,Sub-ICB,1819,C_130,0.92,2155,46,46.4,46.400000000000006,7.105427357601002e-15
2024-01,Sub-ICB,1820,C_140,0.5,1420,24,24.3235294117647,24.323529411764707,7.105427357601002e-15
2024-01,Sub-ICB,1820,C_140,0.92,1420,50,50.0857142857143,50.08571428571429,-1.4210854715202004e-14
2024-01,Sub-ICB,1821,C_150,0.5,43,4,4.5,4.5,0.0
2024-01,Sub-ICB,1821,C_150,0.92,43,16,16.56,16.560000000000002,3.552713678800501e-15
2024-01,Sub-ICB,1822,C_160,0.5,312,15,16,16.0,0.0
2024-01,Sub-ICB,1822,C_160,0.92,312,50,50.04,50.04000000000002,2.1316282072803006e-14
2024-01,Sub-ICB,1823,C_170,0.5,76,13,14,14.0,0.0
2024-01,Sub-ICB,1823,C_170,0.92,76,50,50.96,50.96,0.0
2024-01,Sub-ICB,1824,C_300,0.5,102,14,14.3333333333333,14.333333333333334,3.375077994860476e-14
2024-01,Sub-ICB,1824,C_300,0.92,102,39,39.84,39.84,0.0
2024-01,Sub-ICB,1825,C_301,0.5,1912,23,23.15,23.15,0.0
2024-01,Sub-ICB,1825,C_301,0.92,1912,48,48.5905882352941,48.59058823529411,1.4210854715202004e-14
2024-01,Sub-ICB,1826,C_320,0.5,1815,17,17.3604651162791,17.36046511627907,-3.197442310920451e-14
2024-01,Sub-ICB,1826,C_320,0.92,1815,41,41.3625,41.36250000000001,1.4210854715202004e-14
2024-01,Sub-ICB,1827,C_330,0.5,626,6,6.95454545454546,6.954545454545455,-5.329070518200751e-15
2024-01,Sub-ICB,1827,C_330,0.92,626,17,17.5323076923077,17.532307692307697,-3.552713678800501e-15
2024-01,Sub-ICB,1828,C_340,0.5,277,10,10.1470588235294,10.147058823529411,1.0658141036401503e-14
2024-01,Sub-ICB,1828,C_340,0.92,277,24,24.6133333333333,24.613333333333333,3.197442310920451e-14
2024-01,Sub-ICB,1829,C_400,0.5,1004,19,19.2,19.2,0.0
2024-01,Sub-ICB,1829,C_400,0.92,1004,46,46.6453333333333,46.64533333333334,4.263256414560601e-14
2024-01,Sub-ICB,1830,C_410,0.5,398,14,14.0666666666667,14.066666666666666,-3.375077994860476e-14
2024-01,Sub-ICB,1830,C_410,0.92,398,33,33.6844444444444,33.684444444444445,4.263256414560601e-14
2024-01,Sub-ICB,1831,C_430,0.5,27,6,6.16666666666667,6.166666666666667,-2.6645352591003757e-15
2024-01,Sub-ICB,1831,C_430,0.92,27,16,16.42,16.42,0.0
2024-01,Sub-ICB,1832,C_502,0.5,1888,21,21.3333333333333,21.333333333333332,3.197442310920451e-14
2024-01,Sub-ICB,1832,C_502,0.92,1888,49,49.5306666666667,49.53066666666667,-2.842170943040401e-14
2024-01,Sub-ICB,1838,C_999,0.5,23028,16,16.1936090225564,16.19360902255639,-1.0658141036401503e-14
2024-01,Sub-ICB,1838,C_999,0.92,23028,44,44.9007843137255,44.9007843137255,0.0
2024-01,Sub-ICB,1839,C_100,0.5,3920,14,14.9148936170213,14.914893617021276,-2.3092638912203256e-14
2024-01,Sub-ICB,1839,C_100,0.92,3920,51,51.6833333333333,51.68333333333334,3.552713678800501e-14
2024-01,Sub-ICB,1840,C_101,0.5,3112,21,21.8372093023256,21.837209302325583,-1.7763568394002505e-14
2024-01,Sub-ICB,1840,C_101,0.92,3112,54,54.8289655172414,54.82896551724138,-2.1316282072803006e-14
2024-01,Sub-ICB,1841,C_110,0.5,7388,16,16.3850267379679,16.385026737967916,1.4210854715202004e-14
2024-01,Sub-ICB,1841,C_110,0.92,7388,44,44.4672340425532,44.467234042553194,-7.105427357601002e-15
2024-01,Sub-ICB,1842,C_120,0.5,5620,25,25.2403846153846,25.240384615384617,1.7763568394002505e-14
2024-01,Sub-ICB,1842,C_120,0.92,5620,54,54.2176470588235,54.217647058823545,4.263256414560601e-14
2024-01,Sub-ICB,1843,C_130,0.5,3084,10,10.5959595959596,10.595959595959595,-5.329070518200751e-15
2024-01,Sub-ICB,1843,C_130,0.92,3084,36,36.7342857142857,36.734285714285726,2.842170943040401e-14
2024-01,Sub-ICB,1844,C_140,0.5,2647,20,20.5655737704918,20.565573770491802,3.552713678800501e-15
2024-01,Sub-ICB,1844,C_140,0.92,2647,52,52.6826666666667,52.682666666666684,-1.4210854715202004e-14
2024-01,Sub-ICB,1846,C_160,0.5,713,26,26.4375,26.4375,0.0
2024-01,Sub-ICB,1846,C_160,0.92,713,63,63.1371428571429,63.13714285714286,-3.552713678800501e-14
2024-01,Sub-ICB,1847,C_170,0.5,56,31,31.5,31.5,0.0
2024-01,Sub-ICB,1847,C_170,0.92,56,55,55.52,55.52,0.0
2024-01,Sub-ICB,1848,C_300,0.5,46,17,18,18.0,0.0
2024-01,Sub-ICB,1848,C_300,0.92,46,52,52.32,52.32,0.0
2024-01,Sub-ICB,1849,C_301,0.5,1703,11,11.5083333333333,11.508333333333333,3.197442310920451e-14
2024-01,Sub-ICB,1849,C_301,0.92,1703,33,33.338,33.338,0.0
2024-01,Sub-ICB,1850,C_320,0.5,2999,16,16.8841463414634,16.884146341463413,1.4210854715202004e-14
2024-01,Sub-ICB,1850,C_320,0.92,2999,41,41.2147368421053,41.21473684210526,-4.263256414560601e-14
2024-01,Sub-ICB,1851,C_330,0.5,2669,18,18.1944444444444,18.194444444444443,4.263256414560601e-14
2024-01,Sub-ICB,1851,C_330,0.92,2669,38,38.837,38.837,0.0
