period,provider,provider_name,code,total,source_file
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_320,3739,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_330,4697,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_340,745,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_400,1198,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_410,1754,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_430,54,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_502,3760,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,C_999,65216,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X02,8205,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X03,20,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X04,4818,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X05,3872,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,X06,876,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_100,1936,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_101,3369,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_110,8660,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_120,5175,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_130,4169,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_140,3016,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_160,152,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_170,37,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_300,31,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_301,2305,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_320,3894,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_330,2430,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_340,1921,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_400,1846,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_410,838,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_430,606,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_502,3677,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,C_999,57026,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,X02,5492,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,X04,1076,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,X05,6127,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH5,SOMERSET NHS FOUNDATION TRUST,X06,269,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_100,1129,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_101,3229,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_110,10420,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_120,4147,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_130,8547,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_140,3304,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_160,1339,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_170,1,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_300,147,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_301,2906,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_320,6252,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_330,4691,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_340,2642,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_400,1917,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_410,721,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_430,280,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_502,4411,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,C_999,72905,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X02,6136,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X04,1343,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X05,7678,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,X06,1665,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_100,1054,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_101,3261,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_110,4120,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_120,1604,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_130,6077,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_140,3418,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_150,999,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_170,826,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_300,52,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_301,1383,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_320,2728,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_330,5217,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_340,1098,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_400,4986,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_410,828,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_430,139,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_502,4480,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,C_999,62941,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,X02,8516,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,X03,1,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,X04,6657,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,X05,4736,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,X06,761,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_100,1364,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_101,5594,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_110,10007,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_120,3784,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_130,5373,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_140,4072,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_150,1631,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_160,3420,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_170,547,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_301,3340,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_320,4901,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_330,4347,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_340,1988,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_400,6332,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_410,1287,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_430,71,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_502,6427,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,C_999,92037,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,X02,12071,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,X05,11067,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,X06,4414,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_100,5281,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_101,2705,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_110,5688,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_120,7920,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_130,6144,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_140,3919,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_160,583,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_301,5910,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_320,3046,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_330,3601,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_340,679,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_410,430,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_430,75,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_502,5449,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,C_999,58937,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,X02,3227,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,X04,596,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,X05,777,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,X06,2907,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_100,2708,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_101,2395,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_110,2250,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_120,3479,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_130,6162,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_140,482,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_160,272,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_301,3973,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_320,3570,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_330,2729,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_340,1580,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_400,1080,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_410,438,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_502,3145,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,C_999,37618,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,X02,1148,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,X04,1665,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,X05,22,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,X06,520,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_100,835,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_101,7283,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_110,4345,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_120,7961,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_130,4259,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_140,5392,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_150,6,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_160,3336,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_170,74,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_300,306,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_301,3463,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_320,11656,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_330,9066,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_340,10165,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_400,1957,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_410,309,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_430,767,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_502,6021,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,C_999,120095,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X02,18814,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X03,27,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X04,9651,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X05,13511,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,X06,891,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_100,6375,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_101,2858,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_110,6349,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_120,6605,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_160,3,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_300,455,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_301,5124,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_320,3331,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_330,2678,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_340,1503,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_400,3324,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_410,832,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_430,168,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_502,7664,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,C_999,53057,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X02,1805,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X04,2063,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X05,1912,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ2,LEWISHAM AND GREENWICH NHS TRUST,X06,8,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_100,2135,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_101,1643,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_110,5101,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_120,3537,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_140,2451,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_160,58,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_300,15,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_301,2674,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_320,686,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_330,2864,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_340,1139,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_400,677,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_410,1019,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_430,198,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_502,3554,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,C_999,36105,202505-RTT-May2025-incomplete-pathways.csv
2025-05,RJ6,CROYDON HEALTH SERVICES NHS TRUST,X02,3356,202505-RTT-May2025-incomplete-pathways.csv
