period,part,kind,code,name,release,lower_week,upper_week,open_band,count,share,group
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,55,56,False,18474,0.00252640872518,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,56,57,False,16965,0.00232004568705,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,57,58,False,15316,0.00209453697276,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,58,59,False,13232,0.00180953990752,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,59,60,False,12775,0.00174704295032,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,60,61,False,10811,0.00147845646465,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,61,62,False,8681,0.00118716867724,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,62,63,False,7449,0.00101868672696,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,63,64,False,6678,0.000913248753206,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,64,65,False,5513,0.000753929376524,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,65,66,False,1720,0.000235218307205,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,66,67,False,2067,0.000282672233135,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,67,68,False,1745,0.000238637177949,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,68,69,False,1190,0.000162738247427,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,69,70,False,1015,0.000138806152217,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,70,71,False,764,0.000104480689945,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,71,72,False,677,9.25830197545e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,72,73,False,540,7.3847608076e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,73,74,False,374,5.11463063341e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,74,75,False,309,4.2257242399e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,75,76,False,376,5.14198159936e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,76,77,False,298,4.07529392716e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,77,78,False,243,3.32314236342e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,78,79,False,171,2.33850758907e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,79,80,False,162,2.21542824228e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,80,81,False,116,1.58635602534e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,81,82,False,113,1.5453295764e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,82,83,False,78,1.06668767221e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,83,84,False,76,1.03933670625e-05,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,84,85,False,70,9.57283808392e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,85,86,False,59,8.06853495645e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,86,87,False,49,6.70098665875e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,87,88,False,18,2.46158693587e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,88,89,False,33,4.51290938242e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,89,90,False,35,4.78641904196e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,90,91,False,33,4.51290938242e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,91,92,False,31,4.23939972288e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,92,93,False,34,4.64966421219e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,93,94,False,22,3.00860625495e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,94,95,False,26,3.55562557403e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,95,96,False,15,2.05132244655e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,96,97,False,18,2.46158693587e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,97,98,False,19,2.59834176564e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,98,99,False,9,1.23079346793e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,99,100,False,13,1.77781278701e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,100,101,False,7,9.57283808392e-07,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,101,102,False,4,5.47019319081e-07,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,102,103,False,11,1.50430312747e-06,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,103,104,False,7,9.57283808392e-07,over52
2025-08,Part_2,monthly,C_999,"England, all specialties",revised-or-established,104,,True,168,2.29748114014e-05,over52
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,0,1,False,410499,0.0562566834953,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,1,2,False,351720,0.0482013371993,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,2,3,False,336934,0.0461749953028,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,3,4,False,315764,0.0432737604896,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,4,5,False,284679,0.0390137281717,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,5,6,False,218867,0.0299945469942,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,6,7,False,261748,0.0358711577654,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,7,8,False,250453,0.0343232386716,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,8,9,False,243117,0.0333178792672,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,9,10,False,236936,0.0324708064103,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,10,11,False,229749,0.0314858666558,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,11,12,False,221346,0.0303342806315,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,12,13,False,214150,0.0293481074753,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,13,14,False,202483,0.0277492077793,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,14,15,False,193200,0.0264770224807,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,15,16,False,188694,0.0258594993787,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,16,17,False,178921,0.0245201622115,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,17,18,False,166424,0.0228075154727,within18
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,18,19,False,130101,0.0178296433838,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,19,20,False,154413,0.0211614724239,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,20,21,False,143965,0.0197296301316,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,21,22,False,112875,0.0154689125906,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,22,23,False,127363,0.0174544151874,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,23,24,False,77392,0.0106061579908,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,24,25,False,121287,0.0166217320166,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,25,26,False,117508,0.0161038403605,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,26,27,False,107972,0.0147969827706,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,27,28,False,107512,0.0147339422409,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,28,29,False,103078,0.0141262863523,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,29,30,False,100236,0.0137368055143,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,30,31,False,93622,0.0128303923327,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,31,32,False,83967,0.0115072264319,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,32,33,False,85828,0.0117622664879,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,33,34,False,83811,0.0114858474696,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,34,35,False,79048,0.0108331038978,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,35,36,False,75376,0.0103298760171,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,36,37,False,70626,0.00967891402546,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,37,38,False,64426,0.0088292373206,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,38,39,False,42423,0.00581384433073,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,39,40,False,25564,0.00350340891664,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,40,41,False,54828,0.00751388296361,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,41,42,False,54340,0.00744700518426,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,42,43,False,51413,0.00704587555279,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,43,44,False,48939,0.00670682713862,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,44,45,False,46588,0.00638463521392,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,45,46,False,44655,0.00611972794448,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,46,47,False,41535,0.00569214869945,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,47,48,False,36105,0.00494799635955,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,48,49,False,34481,0.00472543588072,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,49,50,False,32531,0.00445819885258,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,50,51,False,30432,0.00417054217459,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,51,52,False,28437,0.00389713813811,middle
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,52,53,False,23344,0.00319916983845,over52
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,53,54,False,21191,0.00290411275045,over52
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,54,55,False,19443,0.00266455873753,over52
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,55,56,False,17552,0.00240540734255,over52
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,56,57,False,14786,0.00202634189648,over52
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,57,58,False,11196,0.00153435167543,over52
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,58,59,False,12189,0.00167043699284,over52
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,59,60,False,10872,0.00148994921537,over52
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,60,61,False,9657,0.00132343999014,over52
2025-09,Part_2,monthly,C_999,"England, all specialties",revised-or-established,61,62,False,8230,0.00112787730339,over52
