specialty_code,specialty,provider_code,from_period,to_period,from_total,to_total,relative_change,material_event,opposite_siblings,sibling_details,opposite_material_sibling
C_110,Trauma and Orthopaedics,DJH01,2026-03,2026-04,0.0,1.0,inf,False,C_100,C_100 35->31 (-11.4%),False
C_110,Trauma and Orthopaedics,DJH01,2026-04,2026-05,1.0,2.0,1.0,False,C_100,C_100 31->29 (-6.5%),False
C_110,Trauma and Orthopaedics,DX1,2024-07,2024-08,58.0,92.0,0.5862068965517241,False,,,False
C_110,Trauma and Orthopaedics,DX1,2024-10,2024-11,97.0,158.0,0.6288659793814433,False,C_100,C_100 311->310 (-0.3%),False
C_110,Trauma and Orthopaedics,DXN,2026-03,2026-04,0.0,762.0,inf,True,C_410,C_410 21->19 (-9.5%),False
C_110,Trauma and Orthopaedics,M2Y6D,2025-01,2025-02,0.0,55.0,inf,False,,,False
C_110,Trauma and Orthopaedics,M2Y6D,2025-02,2025-03,55.0,120.0,1.1818181818181819,False,,,False
C_110,Trauma and Orthopaedics,M2Y6D,2025-03,2025-04,120.0,191.0,0.5916666666666667,False,,,False
C_110,Trauma and Orthopaedics,NDJ,2024-01,2024-02,446.0,764.0,0.7130044843049327,True,,,False
C_110,Trauma and Orthopaedics,NDJ,2024-02,2024-03,764.0,0.0,-1.0,True,C_101,C_101 0->719 (+inf%),True
C_110,Trauma and Orthopaedics,NDJ,2024-03,2024-04,0.0,783.0,inf,True,C_101,C_101 719->0 (-100.0%),True
C_110,Trauma and Orthopaedics,NDJ,2026-01,2026-02,697.0,0.0,-1.0,True,C_101,C_101 0->729 (+inf%),True
C_110,Trauma and Orthopaedics,NDJ,2026-02,2026-03,0.0,860.0,inf,True,C_101,C_101 729->0 (-100.0%),True
C_110,Trauma and Orthopaedics,NEY,2024-03,2024-04,167.0,331.0,0.9820359281437125,False,C_100|C_140|C_301|C_400|C_502|X05,C_100 478->415 (-13.2%); C_140 7->6 (-14.3%); C_301 1->0 (-100.0%); C_400 296->255 (-13.9%); C_502 928->894 (-3.7%); X05 168->165 (-1.8%),False
C_110,Trauma and Orthopaedics,NEY,2024-08,2024-09,280.0,122.0,-0.5642857142857143,False,C_101|C_400|X05,C_101 18->19 (+5.6%); C_400 270->272 (+0.7%); X05 135->154 (+14.1%),False
C_110,Trauma and Orthopaedics,NEY,2024-09,2024-10,122.0,197.0,0.6147540983606558,False,C_101|C_120|C_130|C_502|X06,C_101 19->11 (-42.1%); C_120 358->262 (-26.8%); C_130 204->48 (-76.5%); C_502 750->714 (-4.8%); X06 88->74 (-15.9%),False
C_110,Trauma and Orthopaedics,NEY,2024-10,2024-11,197.0,409.0,1.0761421319796953,False,C_400|X02|X04|X06,C_400 317->304 (-4.1%); X02 129->126 (-2.3%); X04 5->3 (-40.0%); X06 74->73 (-1.4%),False
C_110,Trauma and Orthopaedics,NEY,2025-02,2025-03,191.0,68.0,-0.643979057591623,False,C_100|C_120|C_150|C_502|X02|X06,C_100 424->523 (+23.3%); C_120 259->305 (+17.8%); C_150 82->87 (+6.1%); C_502 869->1053 (+21.2%); X02 69->156 (+126.1%); X06 54->71 (+31.5%),False
C_110,Trauma and Orthopaedics,NEY,2025-04,2025-05,100.0,154.0,0.54,False,C_100|C_101|C_120|C_130|C_150|C_400|C_502|X02|X05|X06,C_100 525->498 (-5.1%); C_101 9->1 (-88.9%); C_120 233->152 (-34.8%); C_130 95->24 (-74.7%); C_150 80->79 (-1.2%); C_400 419->314 (-25.1%); C_502 986->715 (-27.5%); X02 141->55 (-61.0%); X05 294->260 (-11.6%); X06 65->50 (-23.1%),False
C_110,Trauma and Orthopaedics,NEY,2025-07,2025-08,153.0,17.0,-0.8888888888888888,False,C_100|X06,C_100 304->306 (+0.7%); X06 31->53 (+71.0%),False
C_110,Trauma and Orthopaedics,NEY,2025-10,2025-11,18.0,1.0,-0.9444444444444444,False,C_150,C_150 74->93 (+25.7%),False
C_110,Trauma and Orthopaedics,NEY,2025-11,2025-12,1.0,3.0,2.0,False,C_100|C_400|C_502|X05,C_100 239->167 (-30.1%); C_400 53->47 (-11.3%); C_502 298->286 (-4.0%); X05 94->62 (-34.0%),False
C_110,Trauma and Orthopaedics,NEY,2026-01,2026-02,3.0,1.0,-0.6666666666666666,False,C_100|X05,C_100 94->138 (+46.8%); X05 23->60 (+160.9%),False
C_110,Trauma and Orthopaedics,NFH,2024-08,2024-09,56.0,92.0,0.6428571428571429,False,C_130,C_130 294->275 (-6.5%),False
C_110,Trauma and Orthopaedics,NHW,2025-09,2025-10,0.0,118.0,inf,False,,,False
C_110,Trauma and Orthopaedics,NL8,2025-02,2025-03,1031.0,504.0,-0.5111542192046556,True,C_330,C_330 945->1135 (+20.1%),False
C_110,Trauma and Orthopaedics,NL8,2025-03,2025-04,504.0,10.0,-0.9801587301587301,True,,,False
C_110,Trauma and Orthopaedics,NL8,2025-06,2025-07,4.0,0.0,-1.0,False,C_330|X05,C_330 763->1003 (+31.5%); X05 65->88 (+35.4%),False
C_110,Trauma and Orthopaedics,NLF06,2024-01,2024-02,2159.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,NQH,2024-03,2024-04,98.0,0.0,-1.0,False,,,False
C_110,Trauma and Orthopaedics,NQH,2024-04,2024-05,0.0,171.0,inf,False,,,False
C_110,Trauma and Orthopaedics,NQH,2024-05,2024-06,171.0,0.0,-1.0,False,C_330,C_330 922->967 (+4.9%),False
C_110,Trauma and Orthopaedics,NQM01,2026-02,2026-03,153.0,237.0,0.5490196078431373,False,,,False
C_110,Trauma and Orthopaedics,NQT5K,2025-01,2025-02,948.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,NQT5K,2025-05,2025-06,0.0,76.0,inf,False,,,False
C_110,Trauma and Orthopaedics,NQX,2025-03,2025-04,0.0,54.0,inf,False,,,False
C_110,Trauma and Orthopaedics,NQX,2025-04,2025-05,54.0,98.0,0.8148148148148148,False,,,False
C_110,Trauma and Orthopaedics,NQX,2026-01,2026-02,94.0,144.0,0.5319148936170213,False,,,False
C_110,Trauma and Orthopaedics,NQX01,2024-03,2024-04,76.0,0.0,-1.0,False,,,False
C_110,Trauma and Orthopaedics,NQX01,2024-04,2024-05,0.0,128.0,inf,False,,,False
C_110,Trauma and Orthopaedics,NQX01,2025-03,2025-04,64.0,0.0,-1.0,False,,,False
C_110,Trauma and Orthopaedics,NT204,2025-10,2025-11,501.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,NT204,2026-03,2026-04,0.0,613.0,inf,True,,,False
C_110,Trauma and Orthopaedics,NT205,2024-04,2024-05,12.0,42.0,2.5,False,C_160,C_160 105->104 (-1.0%),False
C_110,Trauma and Orthopaedics,NT205,2024-07,2024-08,51.0,112.0,1.196078431372549,False,C_101|C_160,C_101 106->99 (-6.6%); C_160 73->68 (-6.8%),False
C_110,Trauma and Orthopaedics,NT211,2025-05,2025-06,15.0,29.0,0.9333333333333333,False,X02,X02 7->6 (-14.3%),False
C_110,Trauma and Orthopaedics,NT211,2025-07,2025-08,42.0,82.0,0.9523809523809523,False,,,False
C_110,Trauma and Orthopaedics,NT211,2026-03,2026-04,29.0,45.0,0.5517241379310345,False,,,False
C_110,Trauma and Orthopaedics,NT214,2024-05,2024-06,503.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,NT214,2024-06,2024-07,0.0,236.0,inf,False,,,False
C_110,Trauma and Orthopaedics,NT214,2024-07,2024-08,236.0,459.0,0.9449152542372882,False,C_502,C_502 1->0 (-100.0%),False
C_110,Trauma and Orthopaedics,NT216,2024-06,2024-07,0.0,37.0,inf,False,,,False
C_110,Trauma and Orthopaedics,NT216,2024-09,2024-10,54.0,83.0,0.5370370370370371,False,,,False
C_110,Trauma and Orthopaedics,NT216,2025-04,2025-05,130.0,0.0,-1.0,False,,,False
C_110,Trauma and Orthopaedics,NT216,2025-06,2025-07,0.0,105.0,inf,False,,,False
C_110,Trauma and Orthopaedics,NT216,2025-12,2026-01,28.0,110.0,2.9285714285714284,False,,,False
C_110,Trauma and Orthopaedics,NT216,2026-01,2026-02,110.0,23.0,-0.7909090909090909,False,,,False
C_110,Trauma and Orthopaedics,NT216,2026-02,2026-03,23.0,45.0,0.9565217391304348,False,,,False
C_110,Trauma and Orthopaedics,NT218,2024-07,2024-08,0.0,154.0,inf,False,C_100,C_100 47->0 (-100.0%),False
C_110,Trauma and Orthopaedics,NT218,2024-08,2024-09,154.0,0.0,-1.0,False,C_100,C_100 0->50 (+inf%),False
C_110,Trauma and Orthopaedics,NT218,2024-09,2024-10,0.0,14.0,inf,False,C_100,C_100 50->37 (-26.0%),False
C_110,Trauma and Orthopaedics,NT218,2024-10,2024-11,14.0,271.0,18.357142857142858,False,C_100,C_100 37->35 (-5.4%),False
C_110,Trauma and Orthopaedics,NT225,2025-11,2025-12,981.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,NT244,2025-03,2025-04,0.0,47.0,inf,False,,,False
C_110,Trauma and Orthopaedics,NT304,2024-04,2024-05,981.0,335.0,-0.6585117227319062,True,C_100,C_100 0->626 (+inf%),True
C_110,Trauma and Orthopaedics,NT304,2024-06,2024-07,362.0,624.0,0.7237569060773481,True,C_100|X05,C_100 500->0 (-100.0%); X05 21->0 (-100.0%),True
C_110,Trauma and Orthopaedics,NT308,2024-11,2024-12,357.0,609.0,0.7058823529411765,True,,,False
C_110,Trauma and Orthopaedics,NT310,2024-09,2024-10,177.0,0.0,-1.0,False,,,False
C_110,Trauma and Orthopaedics,NT316,2025-12,2026-01,231.0,355.0,0.5367965367965368,False,,,False
C_110,Trauma and Orthopaedics,NT322,2024-05,2024-06,855.0,351.0,-0.5894736842105263,True,C_100|C_101|X05,C_100 7->160 (+2185.7%); C_101 0->49 (+inf%); X05 0->67 (+inf%),False
C_110,Trauma and Orthopaedics,NT322,2024-06,2024-07,351.0,840.0,1.393162393162393,True,C_100|C_101|X05,C_100 160->1 (-99.4%); C_101 49->0 (-100.0%); X05 67->0 (-100.0%),False
C_110,Trauma and Orthopaedics,NT343,2026-04,2026-05,259.0,399.0,0.5405405405405406,False,C_100|C_160,C_100 81->52 (-35.8%); C_160 106->0 (-100.0%),False
C_110,Trauma and Orthopaedics,NT364,2024-11,2024-12,607.0,1343.0,1.2125205930807248,True,C_150,C_150 10->2 (-80.0%),False
C_110,Trauma and Orthopaedics,NT364,2025-03,2025-04,1122.0,353.0,-0.6853832442067737,True,C_140|C_160,C_140 0->1 (+inf%); C_160 0->37 (+inf%),False
C_110,Trauma and Orthopaedics,NT364,2025-04,2025-05,353.0,1047.0,1.9660056657223797,True,C_140|C_160,C_140 1->0 (-100.0%); C_160 37->0 (-100.0%),False
C_110,Trauma and Orthopaedics,NT3X3,2024-09,2024-10,175.0,379.0,1.1657142857142857,False,C_100|C_120|C_502,C_100 537->384 (-28.5%); C_120 43->42 (-2.3%); C_502 159->155 (-2.5%),False
C_110,Trauma and Orthopaedics,NT3X3,2025-02,2025-03,399.0,136.0,-0.6591478696741855,False,C_100|C_120|C_301|C_400|X05,C_100 317->497 (+56.8%); C_120 25->35 (+40.0%); C_301 15->20 (+33.3%); C_400 0->1 (+inf%); X05 234->253 (+8.1%),False
C_110,Trauma and Orthopaedics,NT3X3,2025-06,2025-07,110.0,178.0,0.6181818181818182,False,C_100|C_101|C_150|C_301|C_320|C_400|C_502|X05,C_100 413->153 (-63.0%); C_101 4->1 (-75.0%); C_150 20->14 (-30.0%); C_301 6->3 (-50.0%); C_320 15->6 (-60.0%); C_400 2->1 (-50.0%); C_502 44->30 (-31.8%); X05 337->115 (-65.9%),False
C_110,Trauma and Orthopaedics,NT3X3,2025-07,2025-08,178.0,71.0,-0.601123595505618,False,C_100|C_320|C_502|X05,C_100 153->313 (+104.6%); C_320 6->9 (+50.0%); C_502 30->41 (+36.7%); X05 115->157 (+36.5%),False
C_110,Trauma and Orthopaedics,NT3X3,2026-02,2026-03,96.0,279.0,1.90625,False,C_100|C_320,C_100 615->317 (-48.5%); C_320 14->4 (-71.4%),False
C_110,Trauma and Orthopaedics,NT3X3,2026-03,2026-04,279.0,92.0,-0.6702508960573477,False,C_100|C_150|X05,C_100 317->468 (+47.6%); C_150 28->35 (+25.0%); X05 372->376 (+1.1%),False
C_110,Trauma and Orthopaedics,NT423,2024-02,2024-03,231.0,767.0,2.3203463203463204,True,C_101|C_502|X06,C_101 83->0 (-100.0%); C_502 275->0 (-100.0%); X06 18->0 (-100.0%),False
C_110,Trauma and Orthopaedics,NT423,2024-03,2024-04,767.0,268.0,-0.6505867014341591,True,C_101|C_502|X06,C_101 0->60 (+inf%); C_502 0->335 (+inf%); X06 0->11 (+inf%),False
C_110,Trauma and Orthopaedics,NT430,2024-09,2024-10,26.0,12.0,-0.5384615384615384,False,C_130|C_301|X06,C_130 300->306 (+2.0%); C_301 3->8 (+166.7%); X06 0->1 (+inf%),False
C_110,Trauma and Orthopaedics,NT430,2024-10,2024-11,12.0,2.0,-0.8333333333333334,False,C_100|C_120|C_301,C_100 10->21 (+110.0%); C_120 0->3 (+inf%); C_301 8->35 (+337.5%),False
C_110,Trauma and Orthopaedics,NT430,2024-11,2024-12,2.0,6.0,2.0,False,C_120|C_502,C_120 3->2 (-33.3%); C_502 4->3 (-25.0%),False
C_110,Trauma and Orthopaedics,NT430,2025-01,2025-02,9.0,14.0,0.5555555555555556,False,C_120|C_130,C_120 3->0 (-100.0%); C_130 262->252 (-3.8%),False
C_110,Trauma and Orthopaedics,NT435,2024-04,2024-05,76.0,118.0,0.5526315789473685,False,,,False
C_110,Trauma and Orthopaedics,NT435,2024-11,2024-12,130.0,493.0,2.792307692307692,False,C_101|C_502|X06,C_101 16->0 (-100.0%); C_502 27->0 (-100.0%); X06 16->1 (-93.8%),False
C_110,Trauma and Orthopaedics,NT435,2024-12,2025-01,493.0,108.0,-0.7809330628803245,False,C_101|C_502|X06,C_101 0->12 (+inf%); C_502 0->20 (+inf%); X06 1->23 (+2200.0%),False
C_110,Trauma and Orthopaedics,NT448,2025-06,2025-07,169.0,321.0,0.8994082840236687,False,C_502,C_502 148->132 (-10.8%),False
C_110,Trauma and Orthopaedics,NT490,2024-03,2024-04,39.0,65.0,0.6666666666666666,False,C_160,C_160 107->0 (-100.0%),False
C_110,Trauma and Orthopaedics,NT490,2024-04,2024-05,65.0,100.0,0.5384615384615384,False,X06,X06 149->139 (-6.7%),False
C_110,Trauma and Orthopaedics,NT490,2026-03,2026-04,39.0,18.0,-0.5384615384615384,False,C_100|C_130|X06,C_100 66->71 (+7.6%); C_130 921->1144 (+24.2%); X06 12->19 (+58.3%),False
C_110,Trauma and Orthopaedics,NTX,2024-07,2024-08,2607.0,1105.0,-0.5761411584196394,True,C_150,C_150 0->1538 (+inf%),True
C_110,Trauma and Orthopaedics,NVC0Y,2024-11,2024-12,19.0,39.0,1.0526315789473684,False,C_330,C_330 25->20 (-20.0%),False
C_110,Trauma and Orthopaedics,NVC44,2025-04,2025-05,162.0,245.0,0.5123456790123457,False,C_130|C_140,C_130 15->10 (-33.3%); C_140 2900->2892 (-0.3%),False
C_110,Trauma and Orthopaedics,NVG01,2025-03,2025-04,1052.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,NWX,2024-11,2024-12,10545.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,NXM01,2024-11,2024-12,397.0,1249.0,2.146095717884131,True,,,False
C_110,Trauma and Orthopaedics,NYR,2024-01,2024-02,0.0,76.0,inf,False,,,False
C_110,Trauma and Orthopaedics,NYR,2024-02,2024-03,76.0,118.0,0.5526315789473685,False,C_410,C_410 39->30 (-23.1%),False
C_110,Trauma and Orthopaedics,NYR,2024-09,2024-10,269.0,466.0,0.7323420074349443,False,,,False
C_110,Trauma and Orthopaedics,NYR,2025-06,2025-07,246.0,466.0,0.8943089430894309,False,C_101|C_330|C_410|C_502,C_101 285->213 (-25.3%); C_330 848->738 (-13.0%); C_410 64->60 (-6.2%); C_502 724->462 (-36.2%),False
C_110,Trauma and Orthopaedics,R0F4N,2025-11,2025-12,297.0,1.0,-0.9966329966329966,False,C_101|C_160,C_101 310->336 (+8.4%); C_160 163->164 (+0.6%),False
C_110,Trauma and Orthopaedics,R0F4N,2026-01,2026-02,1.0,359.0,358.0,False,C_101|C_160,C_101 260->255 (-1.9%); C_160 96->67 (-30.2%),False
C_110,Trauma and Orthopaedics,RA9,2026-03,2026-04,3029.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,RAP,2024-12,2025-01,2559.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,RDR,2024-11,2024-12,4899.0,10230.0,1.088181261481935,True,X05,X05 194->126 (-35.1%),False
C_110,Trauma and Orthopaedics,RF4,2025-10,2025-11,5424.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,RF4,2025-11,2025-12,0.0,6704.0,inf,True,,,False
C_110,Trauma and Orthopaedics,RHQ,2025-06,2025-07,10047.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,RJ8,2024-04,2024-05,0.0,137.0,inf,False,X02,X02 905->818 (-9.6%),False
C_110,Trauma and Orthopaedics,RJ8,2025-06,2025-07,99.0,40.0,-0.5959595959595959,False,X02,X02 350->389 (+11.1%),False
C_110,Trauma and Orthopaedics,RJ8,2025-07,2025-08,40.0,93.0,1.325,False,X02,X02 389->341 (-12.3%),False
C_110,Trauma and Orthopaedics,RJ8,2025-09,2025-10,113.0,230.0,1.0353982300884956,False,,,False
C_110,Trauma and Orthopaedics,RKL,2024-05,2024-06,1984.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,RQ3,2026-02,2026-03,0.0,1.0,inf,False,X03|X04|X05,X03 4->1 (-75.0%); X04 9433->9192 (-2.6%); X05 60->49 (-18.3%),False
C_110,Trauma and Orthopaedics,RTP,2024-12,2025-01,2089.0,3170.0,0.517472474868358,True,C_130|C_140|C_300|C_320|C_330|C_502|X04|X06,C_130 3633->3546 (-2.4%); C_140 1620->1575 (-2.8%); C_300 70->68 (-2.9%); C_320 5639->5420 (-3.9%); C_330 3302->3092 (-6.4%); C_502 3803->3732 (-1.9%); X04 2071->2053 (-0.9%); X06 466->429 (-7.9%),False
C_110,Trauma and Orthopaedics,RW5,2024-10,2024-11,1247.0,1983.0,0.5902165196471532,True,,,False
C_110,Trauma and Orthopaedics,RXC,2024-11,2024-12,2287.0,3570.0,0.5609969392216878,True,C_120|C_130|C_140|C_301|C_400|C_430|C_502|X04|X05,C_120 9237->9214 (-0.2%); C_130 4303->4282 (-0.5%); C_140 2054->2019 (-1.7%); C_301 3529->3441 (-2.5%); C_400 2356->2158 (-8.4%); C_430 164->158 (-3.7%); C_502 5525->5487 (-0.7%); X04 324->317 (-2.2%); X05 4639->4584 (-1.2%),False
C_110,Trauma and Orthopaedics,RXC,2025-02,2025-03,3429.0,9387.0,1.73753280839895,True,C_100|C_120|C_140|C_301|X04,C_100 5566->5280 (-5.1%); C_120 8195->7849 (-4.2%); C_140 1972->1930 (-2.1%); C_301 2644->2461 (-6.9%); X04 334->332 (-0.6%),False
C_110,Trauma and Orthopaedics,RY3,2024-02,2024-03,891.0,0.0,-1.0,True,,,False
C_110,Trauma and Orthopaedics,RYR,2024-11,2024-12,4958.0,7993.0,0.6121419927390077,True,C_120|C_170|C_300|C_330|C_430|X04|X05|X06,C_120 9081->8618 (-5.1%); C_170 154->152 (-1.3%); C_300 15->7 (-53.3%); C_330 9110->9000 (-1.2%); C_430 206->200 (-2.9%); X04 8328->8173 (-1.9%); X05 16352->15995 (-2.2%); X06 1289->1258 (-2.4%),False
C_110,Trauma and Orthopaedics,S3H9L,2024-08,2024-09,0.0,88.0,inf,False,,,False
C_110,Trauma and Orthopaedics,S3H9L,2024-10,2024-11,68.0,137.0,1.0147058823529411,False,C_301|X05,C_301 96->89 (-7.3%); X05 21->19 (-9.5%),False
C_110,Trauma and Orthopaedics,Y9S1N,2025-03,2025-04,0.0,1068.0,inf,True,,,False
